id,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
3458908,ALEXANDER SUTHERLAND NEILL,CONUNIDAD DE APRENDIZAJE Y FORMACON DE CROLY,611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,CALLE,TECAMACHALCO,CALLE,TEHUACÌN SUR,AVENIDA,TEZIUTLÌN SUR,CALLE,ACATLÌN,114,,,,,,COLONIA,LA PAZ,,,,72160,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,361,31,2224097692,DKCPUEBLA@GIMEIN.COM,,Fijo,19.05447764,-98.23072008,jul-10
3457407,ANDROPOLIS JARDÌN DE NIÌÔOS,"CENTRO EDUCATIVO Y DE ESPARCIMIENTO MAREBEN, S.C.",611111,Escuelas de educaciÌ_n preescolar del sector privado,6 a 10 personas,CALLE,PRIVADA 45 B NORTE,AVENIDA,6 PONIENTE,AVENIDA,10 PONIENTE,CALLE,47 NORTE,635,,,,,,COLONIA,AQUILES SERDÌN,,,,72140,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,3489,18,2222303020,FARAHRIVAS@HOTMAIL.COM,,Fijo,19.06612697,-98.22747257,jul-10
3257676,ASESORÌA INTEGRAL EDUCATIVA,,611111,Escuelas de educaciÌ_n preescolar del sector privado,6 a 10 personas,CALLE,FRESNO,CALLE,CEDRO,CALLE,MANZANO,CALLE,PORFIRIO DÌAZ,89,,,,,,FRACCIONAMIENTO,ARBOLEDAS DE GUADALUPE,,,,72260,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,2226,6,2225748496,ASESORIAINEDUCATIVA@GMAIL.COM,,Fijo,19.0562304,-98.17723527,jul-10
6497476,AUGUSTO GUILLERMO FEDERICO FROEBEL AC,ARASUE AC,611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,CALLE,BENITO JUÌREZ,BOULEVARD,J MARIA LA FRAGUA,CALLE,NINGUNO,BOULEVARD,CARLOS CAMACHO ESPIRITU,2416,,,,,,BARRIO,SAN JUAN,,,,72001,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,6483,4,,AUGUSTO_GUILLERMO_FEDERICO_FROEBEL@HOTMAIL.COM,,Fijo,18.98090753,-98.19521238,ene-16
3460348,CANADIAN SCHOOL,"COLEGIO JANUSZ KORCZAK, A.C.",611111,Escuelas de educaciÌ_n preescolar del sector privado,6 a 10 personas,CALLE,25 SUR,AVENIDA,13 PONIENTE,CALLE,AVENIDA 11 PONIENTE,CALLE,PRIMERA PRIVADA 25 SUR A O PRIVADA DE LA C 25 SUR,1107,,,,,,COLONIA,LA PAZ,,,,72160,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,376,57,2222302368,PREESCOLAR@CANADIAN-SCHOOL.NET,,Fijo,19.04934297,-98.21905775,jul-10
3261115,"CARRUSEL MÌGICO, S.C.","CARRUSEL MÌGICO, S.C.",611111,Escuelas de educaciÌ_n preescolar del sector privado,6 a 10 personas,CALLE,PRIVADA DE PUMA,AVENIDA,18 PONIENTE,PRIVADA,PUMA,AVENIDA,15 DE MAYO,1812,,,,,,COLONIA,LAS HADAS,,,,72070,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,4222,24,2222314591,ORVIC@HOTMAIL.COM,,Fijo,19.06146014,-98.21367637,jul-10
3359103,"CENTRO DE DESARROLLO INFANTIL CUAUTLANCINGO DE, A.C.","CENTRO DE DESARROLLO INFANTIL CUAUTLANCINGO DE, A.C.",611111,Escuelas de educaciÌ_n preescolar del sector privado,11 a 30 personas,AVENIDA,MONTE ALBÌN,CALLE,LEANDRO VALLE,AVENIDA,DEL SOL O BOULEVARD MAYA SUR,CALZADA,LA LOMA,1,,,,,,COLONIA,RESERVA TERRITORIAL QUETZALCOATL,,,,72730,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,5998,4,2224672558,JUAREZ42@HOTMAIL.COM,,Fijo,19.05408812,-98.25973294,dic-14
3345476,CENTRO DE DESARROLO INTEGRAL NIÌÔEZ PLENA,,611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,PRIVADA,NINGUNO,AVENIDA,ACUEDUCTO,CALLE,DE LA ROSA,CALLE,28 ORIENTE,0,SN,,,,,COLONIA,10 DE MAYO,,,,72260,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,2264,32,,CEDIN-NINEZPLENA@HOTMAIL.COM.ES,,Fijo,19.05875751,-98.17019265,dic-14
3371357,CENTRO DE ENSEÌÔANZA INFANTÌL DE SAN FRANCISCO,"COLÌäGIO MI RANCHIRO, A.C.",611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,CALLE,4 ORIENTE,PRIVADA,DE LA 4 ORIENTE,CALLE,10 NORTE,CALLE,2 ORIENTE,431,,,,,,BARRIO,SANTA CATARINA,,,,72960,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,4260,7,2222813517,J.N.SANFRANCISCO@GMAIL.COM,,Fijo,18.97131606,-98.18039162,dic-14
3363155,CENTRO EDUCATIVO ANGELOPOLIS PREESCOLAR,"CENTRO EDUCATIVO ANGELOPOLIS, A.C.",611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,AVENIDA,MIGUEL NEGRETE,CALLE,GENERAL JOAQUÌN COLOMBRES,CALLE,GENERAL PEDRO HINOJOSA,CALLE,FELIPE BERRIOZÌBAL,0,SN,,,,,COLONIA,HEROES DE PUEBLA,,,,72520,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,728,11,2228880138,CEA_PUEBLA@HOTMAIL.COM,,Fijo,19.02161735,-98.17821986,dic-14
3456174,"CENTRO EDUCATIVO GARABATOS, A.C.",,611111,Escuelas de educaciÌ_n preescolar del sector privado,6 a 10 personas,AVENIDA,OAXACA,CALLE,16 DE SEPTIEMBRE,AVENIDA,DEL BOSQUE,AVENIDA,MARGARITAS,121,,,,,,COLONIA,CARMEN PATRIMONIO,,,,72450,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,086A,7,2225749400,CONTACTO@KINDERGARABATOS.COM,WWW.KINDERGARABATOS.COM,Fijo,19.01410236,-98.21799423,jul-10
3371159,CENTRO EDUCATIVO LEIBNIZ,"CENTRO EDUCATIVO DE INTELIGENCIA APLICADA, A.C.",611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,PRIVADA,ZAFIRO,CALLE,TURQUESA,CALLE,JADE,CALLE,RUBÌ,6514,,,,,,COLONIA,LA JOYA DEL SUR,,,,72573,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,4044,10,2227020593,LEIBNIZAC@HOTMAIL.COM,,Fijo,18.99216924,-98.18112313,dic-14
3463442,CENTRO PREESCOLAR EMMA GODOY,,611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,AVENIDA,CHAPALA O 63 D ORIENTE,CALLE,8 SUR,PRIVADA,6 B SUR,CALLE,LAGUNA TAMIAHUA,623,,,,,,COLONIA,LAGUNELA,,,,72580,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,5339,26,2228682852,PSICAJV@HOTMAIL.COM,,Fijo,19.00420589,-98.21210867,jul-10
3359068,CHIKI KOLE,"CHIKI KOLE SERVICIOS EDUCATIVOS, S.C.",611111,Escuelas de educaciÌ_n preescolar del sector privado,11 a 30 personas,CALLE,CONSTITUCIÌÒN SUR,CALLE,ANTIGUO CAMINO REAL A CHOLULA,CALLE,PASEO DE ESPAÌÔA,CALLE,BELLAS ARTES,4122,,,,,,COLONIA,SANTA CRUZ BUENAVISTA,,,,72150,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,3065,16,2222848424,INFORMES@CHIKICOLE.MX,WWW.CHIKICOLE.MX,Fijo,19.04862348,-98.26142704,jul-10
3364616,COLEGIO ALMA INFANTIL,"COLEGIO ALMA INFANTIL, A.C.",611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,CALLE,RÌO GRIJALVA,AVENIDA,SAN MANUEL,AVENIDA,SAN FRANCISCO,CALLE,24 SUR,0,SN,,,,,FRACCIONAMIENTO,JARDINES DE SAN MANUEL,,,,72570,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,821,5,2226369402,COLEGIOALMAINFANTIL@HOTMAIL.COM,,Fijo,19.01064589,-98.19415373,jul-10
3523023,COLEGIO EL TESORO DEL SABER JARDÌN DE NIÌÔOS,,611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,AVENIDA,ACACIAS,CALLE,ANTIGUO CAMINO REAL A CASTILLOTLA,CALLE,JACARANDAS,AVENIDA,MANZANOS,1505,,,,,,COLONIA,LOMAS DE CASTILLOTLA,,,,72490,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,6271,20,2222416490,CPMARCOSOROZCO@YAHOO.COM.MX,,Fijo,18.98561265,-98.25487065,jul-10
3471737,COLEGIO GUADALUPE CALERAS,"JARDÌN DE NIÌÔOS LOS TRAVIESOS, A.C.",611111,Escuelas de educaciÌ_n preescolar del sector privado,6 a 10 personas,CALLE,NINGUNO,CALLE,4 ORIENTE,CALLE,2 ORIENTE,PROLONGACIÌÒN,12 NORTE,0,SN,,,,,COLONIA,GUADALUPE CALERAS,,,,72100,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,5235,18,2222102010,COLEGIO_GUADALUPECALERAS@HOTMAIL.COM,,Fijo,19.10074329,-98.22267607,jul-10
3423539,COLEGIO IGNACIO RAMIREZ,"COLEGIO IGNACIO RAMIREZ, A.C.",611111,Escuelas de educaciÌ_n preescolar del sector privado,6 a 10 personas,CALLE,AZUCENA,CALLE,CAMINO A RESURRECCIÌÒN,CALLE,FLOR DE OLIVO,CALLE,MARGARITA,4808,,,,,,COLONIA,VIVEROS DEL VALLE,,,,72307,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,1105,26,2226185821,COLEGIOIGNACIORAMIREZ@HOTAIL.COM,,Fijo,19.07010446,-98.14852083,jul-10
3422000,"COLEGIO JEAN PAUL RICHTER, A.C.","COLEGIO JEAN PAUL RICHTER, A.C.",611111,Escuelas de educaciÌ_n preescolar del sector privado,11 a 30 personas,CALLE,DELPHOS,BOULEVARD,GENERAL GUADALUPE VICTORIA O LOS PILARES,CALLE,MAR EGEO,CALLE,PARTENÌÒN,5102,,,,,,FRACCIONAMIENTO,LOS PILARES,,,,72560,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,1406,33,2222640276,COLEGIORICHTER@YAHOO.COM.MX,,Fijo,19.01631438,-98.19366721,jul-10
3538872,COLEGIO JOSE GALVEZ,,611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,CALLE,5 NORTE,CERRADA,3 NORTE,CALLE,NINGUNO,TERRACERÌA,NINGUNO,8013,,,,,,COLONIA,LA LOMA,,,,72230,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,5019,11,2222201324,JOSEGALVEZ_2014@HOTMAIL.COM,,Fijo,19.07550182,-98.18209568,jul-10
3350244,COLEGIO LANCASTER,"ASOCIACIÌÒN GOMEZ LARA, A.C.",611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,AVENIDA,15 PONIENTE,CALLE,15 SUR,CALLE,17 SUR,AVENIDA,17 PONIENTE,0,SN,,,,,COLONIA,LOS ANGELES,,,,72410,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,380,39,2227554289,COLEGIOLANCASTER@LIVE.COM.MX,,Fijo,19.04801955,-98.21906432,dic-14
3518437,COLEGIO LAS LOMAS,,611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,CALLE,CHIETLA,AVENIDA,16 DE SEPTIEMBRE O PROLONGACIÌÒN DE LA 16 DE SEPTIEMBRE,CALLE,ALHELÌ,CALLE,AQUILES SERDÌN,34,,,,,,COLONIA,PUEBLA TEXTIL,,,,72470,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,3883,13,2223990814,COLEGIO_LASLOMAS@HOTMAIL.COM,,Fijo,19.00040678,-98.22199611,jul-10
3372125,COLEGIO MARGARITA MAZA,,611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,PRIVADA,123 ORIENTE,CALLE,2 B SUR,CALLE,2 SUR O 10 DE MAYO,PRIVADA,123 ORIENTE,405,,,,,,COLONIA,LA LUNA,,,,72490,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,5540,2,2225538701,MABELSORIANO1@HOTMAIL.COM,,Fijo,18.97657498,-98.23257648,dic-14
3461898,COLEGIO MARIA LUISA CARRETO,,611111,Escuelas de educaciÌ_n preescolar del sector privado,11 a 30 personas,PROLONGACIÌÒN,SAUCES,PRIVADA,DEL NOGAL,CALLE,29 SUR,PRIVADA,DEL NOGAL,2713,,,,,,COLONIA,LAS ANIMAS,,,,72410,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,2461,38,2222377303,COLEGIOMALUISACARRETO@HOTMAIL.COM,WWW.COLEGIOMALUISACARRETO.COM,Fijo,19.03785526,-98.22906138,jul-10
3456380,"COLEGIO MUNDO MONTESSORI DE PUEBLA, A.C.",,611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,CALLE,OJO DE AGUA,AVENIDA,HACIENDA DE JALAPASCO,CALLE,BALVANERA,AVENIDA,SAN FRANCISCO,2433,,,,,,COLONIA,LA HACIENDA,,,,72570,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,821,9,2222442947,COLEGIOMUNDOMONTESSORI@YAHOO.COM.MX,,Fijo,19.01027335,-98.19198911,jul-10
3436277,COLEGIO PALAS ATENEA,,611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,AVENIDA,PINOS,CALZADA,ZAVALETA,PRIVADA,NINGUNO,CALLE,NUESTRA SEÌÔORA DE LOS ÌNGELES,5724,,,,,,COLONIA,SANTA CRUZ BUENAVISTA,,,,72170,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,392A,18,2222312309,COLEGIO_PALASATENEA@YAHOO.COM.MX,,Fijo,19.05429231,-98.24870051,jul-10
3352250,"COLEGIO PATRIA NUEVA, A.C.","COLEGIO PATRIA NUEVA, A.C.",611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,CALLE,42 NORTE,PRIVADA,18 ORIENTE,AVENIDA,18 ORIENTE,AVENIDA,MIGUEL HIDALGO O JOSÌä MARÌA MORELOS Y PAVÌÒN,1812,,,,,,COLONIA,CRISTOBAL COLON,,,,72330,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,5343,25,2228896736,COLEGIOPATRIANUEVA@GMAIL.COM,,Fijo,19.04821097,-98.16621966,dic-14
3512755,COLEGIO PEDAGÌÒGICO DEL SUR JARDÌN DE NIÌÔOS,,611111,Escuelas de educaciÌ_n preescolar del sector privado,6 a 10 personas,CALLE,SAN IGNACIO,CALLE,PINO SUÌREZ,AVENIDA,GUADALUPE O 135 PONIENTE,CALLE,LA LADRILLERA,0,SN,,,,,COLONIA,GUADALUPE HIDALGO,,,,72490,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,1942,32,2222414236,PEDAGOGICO26@HOTMAIL.COM,,Fijo,18.97000738,-98.24206313,jul-10
3357104,COLEGIO PEDAGÌÒGICO INFANTIL J.,,611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,CALLE,SOR JUANA INÌäS DE LA CRUZ,CALLE,MANUEL JOSÌä OTHÌÒN,CALLE,ENRIQUE RÌäBSAMEN,CALLE,JUAN RUÌZ DE ALARCÌÒN,1827,,,,,,COLONIA,SATÌäLITE 2DA SECCIÌÒN,,,,72320,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,2404,10,2222870162,SANDIBELL_ILSER@HOTMAIL.COM,,Fijo,19.0471347,-98.15031797,dic-14
3278084,COLEGIO RICHARD PHILIPS FEYMAN,,611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,CALLE,SAN JOAQUÌN,CALLE,SANTA LUCÌA,CALLE,SAN DIEGO,CALLE,SAN MARCOS,30,,,,,,COLONIA,SAN DIEGO MANZANILLA 2å¡ SECCIÌÒN,,,,72229,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,5907,17,,SILVIA_RUIZ78@HOTMAIL.COM,,Fijo,19.07518726,-98.13661319,jul-10
3256364,COLEGIO SUMMERHILL JARDÌN DE NIÌÔOS,,611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,CALLE,7 NORTE,PRIVADA,B 76 PONIENTE,AVENIDA,78 PONIENTE,CALLE,5 NORTE,7606,,,,,,COLONIA,16 DE SEPTIEMBRE,,,,72230,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,2334,24,2222208427,SUMMERHILL2013@LIVE.COM,,Fijo,19.07544057,-98.18634757,jul-10
3369910,COLEGIO VICENTE DE PAUL,,611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,CALLE,DE LAS CRUCES,CALLE,SAN VICENTE DE PAUL,DIAGONAL,RIO PAPAGAYO,PRIVADA,DE LAS CRUCES,2608,,,,,,COLONIA,TRES CRUCES,,,,72595,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,1798,9,2222483535,COL_VICENTEDEPAUL@HOTMAIL.COM,,Fijo,18.99482843,-98.19380006,dic-14
3359204,COLEGIO VILLA ZEA,"COLEGIO VILLA ZEA, A.C.",611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,AVENIDA,SAN JUDAS TADEO,PRIVADA,B SAN JUDAS TADEO,CALZADA,ZAVALETA,AVENIDA,PALMAS,5129,,,,,A,COLONIA,SANTA CRUZ BUENAVISTA,,,,72170,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,4612,6,2222304251,COLEGIOVILLAZEA@HOTMAIL.COM,,Fijo,19.0503101,-98.24769405,dic-14
3276818,COLEGIO VILLAURRUTIA NIVEL PREESCOLAR,COLEGIO VILLAURRUTIA,611111,Escuelas de educaciÌ_n preescolar del sector privado,6 a 10 personas,AVENIDA,141 PONIENTE,CALLE,B JUÌREZ,CALLE,M OCAMPO,AVENIDA,SANTA ROSA,0,SN,,,,,COLONIA,SAN ISIDRO CASTILLOTLA,,,,72490,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,6267,3,,COLEGIOVILLAURRUTIA@HOTMAIL.COM,,Fijo,18.97886403,-98.26908009,jul-10
3347488,EDUCACIÌÒN PREESCOLAR PIYUS CAMPING,"COLEGIO IBEROAMERICANO FINLANDES, S.C.",611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,BOULEVARD,NORTE,CALLE,36 PONIENTE,BOULEVARD,DE LA PEDRERA,CALLE,25 NORTE,3610,,,,,,COLONIA,LAS CUARTILLAS,,,,72050,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,126,7,,SERGIO.ROMERO@GMAIL.COM,WWW.COLEGIOIBEROAMERICANOF.COM,Fijo,19.0702483,-98.20745129,dic-14
3520924,"EDUCACIÌÒN Y DESARROLLO INTEGRALES EDI, A.C.","EDUCACIÌÒN Y DESARROLLO INTEGRALES EDI, A.C.",611111,Escuelas de educaciÌ_n preescolar del sector privado,6 a 10 personas,CALLE,NUEVO LEÌÒN,CALLE,NINGUNO,CALLE,GENERAL MIGUEL NEGRETE,CALLE,OAXACA,10735,,,,,,COLONIA,POPULAR COATEPEC,,,,72490,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,4097,13,2222192257,EDI946208@LIVE.COM.MX,,Fijo,18.9922614,-98.23696602,jul-10
3513214,ESCUELA PARTÌCULAR OLVIDE DECROLY,,611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,PRIVADA,NINGUNO,AVENIDA,NUESTRA SEÌÔORA DE GUADALUPE,AVENIDA,NUESTRA SEÌÔORA DE GUADALUPE,AVENIDA,NUESTRA SEÌÔORA DE GUADALUPE,3,A,,,,,COLONIA,LA GUADALUPANA,,,,72595,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,6407,7,2221292010,MAGGY_037@HOTMAIL.COM,,Fijo,18.97100588,-98.17323193,jul-10
3461232,ESCUELAS DE EDUCACIÌÒN PREESCOLAR DEL SECTOR PRIVADO,,611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,AVENIDA,CAMPESTRE,CALLE,RIVERA DEL ATOYAC,CALLE,BUGAMBILIAS,AVENIDA,FRESNOS,39,,,,,,COLONIA,IGNACIO ROMERO VARGAS,,,,72120,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,4627,41,2227029118,BGPM24@HOTMAIL.COM,,Fijo,19.05199751,-98.24411946,jul-10
3255404,ESCUELAS DE EDUCACIÌÒN PREESCOLAR DEL SECTOR PRIVADO,,611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,CALLE,25 NORTE,AVENIDA,52 PONIENTE,AVENIDA,50 PONIENTE,CALLE,27 NORTE,5011,,,,,,COLONIA,CLEOTILDE TORRES,,,,72050,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,130,5,2228904809,METZLI72@HOTMAIL.COM,,Fijo,19.07206914,-98.19996611,jul-10
3368676,ESTANCIA INFANTIL PICCOLO,,611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,PRIVADA,12 A SUR,AVENIDA,73 ORIENTE,PRIVADA,73 B ORIENTE,CALLE,12 SUR,0,SN,,,,,COLONIA,LOMA LINDA,,,,72440,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,2654,47,2227024703,VILLAPICCOLO@HOTMAIL.COM,,Fijo,18.99877049,-98.21152797,dic-14
3352386,IEEA,INSTITUTO ESTATAL DE EDUCACIÌÒN PAR ADULTOS COORDINACIÌÒN 14 PUEBLA NORTE,611172,Escuelas del sector pÌ¼blico que combinan diversos niveles de educaciÌ_n,11 a 30 personas,CALLE,RÌO DE JANEIRO,CALLE,ASUNCIÌÒN,AVENIDA,MÌäXICO,CALLE,LIMA,14,,,,,,COLONIA,AMERICA NORTE,,,,72340,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,5343,14,2222351741,PUE_CR14NORTE@INEA.GOB.MX,,Fijo,19.04493991,-98.16607629,dic-14
3518492,INSTITUT0 ESTEFANIA CASTAÌÔEDA,,611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,CALLE,REVOLUCIÌÒN,CALLE,LIRIOS,CALLE,PRIVADA LIRIOS,AVENIDA,TIERRA Y LIBERTAD,24,,,,,,COLONIA,LOMAS DEL SUR,,,,72574,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,2438,21,2227553386,ESTEFANIACASTANEDA@OUTLOK.COM,,Fijo,19.00184072,-98.22084771,jul-10
3345179,INSTITUTO ALI CHUMACERO,,611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,CALLE,MESINAS,CALLE,NÌPOLES,,ES BARRANCA,AVENIDA,ADOLFO LÌÒPEZ MATEOS,0,SN,,,,,COLONIA,ROMA,,,,72210,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,2353,18,2226254037,ALARIN2004@HOTMAIL.COM,,Fijo,19.07812048,-98.17815056,dic-14
3513858,INSTITUTO BENITO JUÌREZ,,611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,CALLE,SANTO TOMÌS DE AQUINO,AVENIDA,DE LOS FRESNOS,CALLE,FRAY ANDRÌäS TOMÌS DE CASILLAS,BOULEVARD,J MARÌA LAFRAGUA O 24 SUR,7919,,,,,,COLONIA,TRES CRUCES,,,,72595,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,1798,5,,INSTITUTO_BENITOJUAREZ@HOTMAIL.COM,,Fijo,18.99298104,-98.19502909,jul-10
3344743,INSTITUTO BRUNER,,611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,CALLE,NARANJO,AVENIDA,CAMINO REAL A MANZANILLA,AVENIDA,BOSQUES DE MANZANILLA,CALLE,NOGAL,5020,,,,,,COLONIA,BOSQUES DE MANZANILLA,,,,72307,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,442A,5,,MO_21_05@HOTMAIL.COM,,Fijo,19.06815934,-98.14666963,dic-14
3455122,INSTITUTO CARLO COLLODI,,611111,Escuelas de educaciÌ_n preescolar del sector privado,6 a 10 personas,CARRETERA,AVENIDA INDEPENDENCIA,CALLE,20 DE NOVIEMBRE,,NINGUNO,CALLE,LÌZARO CÌRDENAS,377,,,,,,COLONIA,CHAPULTEPEC,,,,72320,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,4491,28,2222533750,CARLOCOLLODI2009@HOTMAIL.COM,,Fijo,19.04275076,-98.13509172,jul-10
3421777,"INSTITUTO CULTURAL EL CARMEN, A.C.","INSTITUTO CULTURAL EL CARMEN, A.C.",611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,AVENIDA,33 ORIENTE,CALLE,18 SUR,CALLE,16 SUR,AVENIDA,31 ORIENTE O MANUEL ESPINOSA YGLESIAS,1630,,,,,,CIUDAD INDUSTRIAL,EL MIRADOR,,,,72540,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,3807,23,2222646645,JGYG@HOTMAIL.COM,WWW.KINDERELCARMEN.EDU.MX,Fijo,19.02587107,-98.19444165,jul-10
3254381,INSTITUTO CULTURAL MELANI KLEIN,,611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,CALLE,5 DE FEBRERO ORIENTE,CALLE,ALDAMA NORTE,CALLE,JOSÌä MARÌA MORELOS,CALLE,JOSEFA ORTIZ DE DOMÌNGUEZ ORIENTE,628,,,,,,COLONIA,SAN FELIPE HUEYOTLIPAN,,,,72030,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,2565,6,2226199011,MELANIKLEIN_VIRI@HOTMAIL.COM,,Fijo,19.08502295,-98.20702995,jul-10
3375909,INSTITUTO CULTURAL Y JARDÌN DE LAS VIRTUDES,"INSTITUTO CULTURAL Y JARDÌN DE LAS VIRTUDES, A.C.",611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,CALLE,NOGALES,AVENIDA,LIMONES O 157 PONIENTE,AVENIDA,NARANJOS,CALLE,MANZANOS,15525,,,,,,COLONIA,SAN RAMÌÒN 4A SECCIÌÒN,,,,72490,21,PUEBLA,114,Puebla,1,HerÌ_ica Puebla de Zaragoza,2033,46,,J.N.VIRTUDES@HOTMAIL.COM,,Fijo,18.96593282,-98.27021,dic-14
